Market_ID,Product,Market_Price_per_ton,Demand_Index,Supply_Index,Competitor_Price_per_ton,Economic_Indicator,Weather_Impact_Score,Seasonal_Factor,Consumer_Trend_Index
21,Soybean,404.3796066798186,170.12732957924177,198.9322484582829,367.5274051914306,1.195187014934815,72.08959196466841,High,92.8842203722817
22,Wheat,444.2102233468652,132.45943830884892,85.20097918199315,355.1809845681516,1.2960913631131243,8.891188062752187,Low,63.84891718921331
23,Soybean,172.04503923748314,59.48185613507832,147.06989932492786,238.90340367352852,0.5949509050175678,25.84204125337408,Low,75.50011835565475
24,Wheat,431.8034792818116,101.57379387931168,62.578446491784575,393.4910002637361,0.8898999419714463,5.924634912520432,High,88.92093600553497
25,Soybean,114.62821728873185,74.28030829649103,156.89428184833744,312.01027586852763,0.7926853430049421,96.59828168313057,Low,92.2220857858907
26,Corn,111.17576201444686,165.98316227055582,80.40521976817575,374.2801577076763,1.361893435938157,53.37319614710333,High,61.3074879968905
27,Soybean,443.2644718458053,176.67465539540592,163.3434101909697,489.3153988497981,0.6639799275587567,23.220849964990062,High,69.99078955312456
28,Corn,325.80608119381606,83.30355952009143,191.68744427750948,422.0177711084349,0.9165785981105096,25.45412151498436,High,84.23895148171619
29,Corn,178.39574761159275,138.52377467801028,54.68187513321447,370.96198495712514,1.045178462583341,95.0412528786092,Low,120.57099682473512
30,Rice,323.4505643821353,88.05527465831184,105.80192874326217,282.04049827490866,0.7023239124117127,38.97145159566679,Medium,92.477425199605
31,Soybean,233.9117188217432,180.95067609173495,149.41011746036622,216.2795193748894,1.3731136835047404,8.881386391401314,High,74.9431284384524
32,Rice,284.2910531916458,190.4944879091276,109.82786531121664,334.20955325294824,1.3770039950374429,22.797737530869167,Low,123.35342793701636
33,Rice,426.9932866862633,66.85687441609332,73.33422299655902,166.84376039274733,1.4116215192869783,36.30247044148278,High,56.25829364117263
34,Corn,240.24212356673104,129.24588625152586,76.1258513452617,149.05125562900764,0.6647015074310966,18.362396990748863,High,50.59501919083724
35,Corn,419.87995300664267,187.0681623505312,164.57811954468576,382.46982659607687,1.4104332604287757,26.963404523274505,Low,142.60793698794674
36,Wheat,299.44066385627,140.10055940131352,150.00297521857817,387.1278619260178,1.1532169402031998,38.26682938779113,Medium,65.51905022681622
37,Soybean,295.2327419300015,194.42429221223875,93.04654764764824,150.48662433892991,1.412597582698152,85.1836953161903,Medium,141.88117778539754
38,Corn,251.5614862336316,152.4916613218893,86.19684734857944,440.99437478637554,1.0794260346028532,46.0505429757778,High,60.87622273278423
39,Soybean,335.0521256601979,121.07909559462576,195.19147331516007,149.9135958182793,1.2912427201566468,5.946042638178395,Low,89.98879425002036
40,Wheat,345.235916851536,77.27913977149157,107.5217671367078,370.8462120665575,1.0689836243798037,72.91897659577732,Medium,129.21768738047388
41,Rice,464.6830584519621,126.7417059835012,114.07409413462902,281.5224349457146,1.3015670771276306,56.58337697797586,Low,134.80014865668437
42,Corn,255.93340940024936,192.2274297103855,62.98634501295948,174.10721247810218,0.9854737417723596,99.2950818893718,Medium,145.34584133904838
43,Rice,152.21920996277134,193.0303383287393,78.37377754113075,295.82019258868047,1.324473892637731,15.20197875816579,Medium,56.951464765957695
44,Wheat,370.6481690851308,59.6372625864924,179.48005538996543,177.22834718870507,1.2408142224831535,60.8104573063992,Medium,86.06229095985854
45,Soybean,319.74659491180785,52.30308963383878,183.1776813096845,329.96339843981,0.8085065844763797,17.55839233155444,Low,148.12385881087658
46,Wheat,112.30191051913464,82.29103833444864,107.62215341010318,277.6500995184695,1.4003436006886762,79.76412528034953,Medium,88.94193805438397
47,Wheat,370.8150587276859,119.52744128144136,65.95910800948394,196.48901839559232,1.313782210161019,70.1454241715339,Low,118.21952421052526
48,Rice,424.5490732063785,98.58569836600184,71.82901897209665,202.96359310086024,1.0940769660916247,37.56216290823063,Medium,66.97862964034664
49,Rice,162.59450521018329,141.0507063261039,130.9977940365926,359.9436400488157,1.2190492919919196,14.537260302487232,Medium,76.9862573915384
50,Corn,316.53829014830194,159.69850038727833,52.62016264954751,222.06368719511653,1.2956049050269476,89.48032716843136,High,91.34361965691392
51,Soybean,343.01498116680307,118.44336260609631,112.27487292366048,333.6044459042431,0.8177997887959957,47.144839671357,High,103.2342545980982
52,Soybean,356.233393539325,99.46010265797348,124.50937629224136,394.5173115113415,0.7974671195583698,61.39700472418773,Medium,100.09323429897064
53,Soybean,376.64846116976577,138.47655613882006,145.73748830762474,242.58541544514344,1.2970716359287655,58.07345572299831,High,62.48765617085677
54,Wheat,335.39376117517963,142.20349916779912,199.10595065093224,122.3327223904792,0.7994604922668405,49.36003210416404,Medium,64.171122759847
55,Rice,405.8301452451985,109.72592544285304,112.59266940270696,494.29271139572097,0.5824594985502086,13.956308210052882,Medium,123.59305669420536
56,Rice,360.1303309370068,173.2419613655144,107.4271418850887,405.7668836471967,0.6775901836077697,75.46317185286077,Low,121.10240472919124
57,Soybean,221.6220655811046,74.83872835601083,173.5438003869035,185.10908022819132,1.0634158903616848,57.23954706816037,Low,57.028616920524975
58,Corn,186.11140860370585,183.723844587911,72.63022959668825,100.49236521669864,1.4388456386355275,42.014130163259445,High,92.80145946926226
59,Rice,256.0273314948897,125.63157557833696,131.88094048667114,375.4505697097292,1.4239978015788886,33.90500540517356,Low,105.7240818907321
60,Rice,162.1315629738687,79.01933273658,84.8163765642459,145.81843841384358,1.1627591618082302,1.120256942527098,High,141.76246220120453
61,Corn,377.8663075513933,143.02743213091276,135.0096186812675,487.424024971528,1.0060808010785038,10.622350552564464,Low,106.78393716340352
62,Soybean,249.16522648675829,153.3369596321753,177.0523368668485,409.27515815594126,0.6449379240110719,52.46760124248334,Medium,64.81173268840631
63,Soybean,346.82003513889504,188.20126343266563,155.4208265664721,309.38662266321097,1.2339938034753373,52.20473263503249,Low,73.06156495165538
64,Wheat,264.2328767553606,119.86756194212472,132.60279992872893,421.1405927567741,0.9753707312618904,70.4422009708845,Low,99.4395559648484
65,Corn,235.92692390015972,67.74217552675482,141.36600607255025,252.39131793919296,1.1035813793325608,94.69599780081708,Medium,117.95461704956152
66,Rice,144.817574404976,118.36700979022928,87.13214753094945,122.7854797027177,0.9882177662042092,15.034250283890472,High,133.70530731457308
67,Wheat,433.8187551233496,50.771464489970775,134.8266179458957,341.9648304340934,1.3444545512450816,77.8254820108636,High,128.6376881401873
68,Soybean,383.94484083182914,121.20999721492498,132.14223539577594,468.1666320720298,1.490545314249244,92.60149385835568,Low,104.41904335069172
69,Soybean,174.43339539575024,97.36481312681131,112.0044525033382,285.05267334824657,1.349627884341451,59.44429762995866,Low,76.4742562073562
70,Wheat,220.41928893522368,101.20621081827352,83.97254192895542,476.4036693140691,0.7229754645508495,63.06355861215056,Low,136.49548846429514
71,Wheat,398.93541292124894,62.6346583704212,184.2621797183025,286.09782802961297,1.2333275127919414,36.31768802187734,Low,135.09107129130572
72,Wheat,122.24921986634646,97.09938143054146,192.8764345250732,224.61023921422787,0.7621041734752791,62.03281155646374,Low,94.91780426026006
73,Wheat,193.09873505659377,114.121434000065,86.19148384644475,178.5370099313791,1.3328304528133303,93.52827279907476,Low,143.63956971927874
74,Corn,386.35143188699897,90.7000560162134,173.25135917355342,123.86871541641992,1.444800694405454,66.55225781650167,Low,91.20704809004248
75,Wheat,268.8723715498859,177.09307406053057,114.84562555637896,178.46535020091233,0.8553171172643463,10.71788584902652,High,97.8786721307632
76,Corn,446.71592963620446,145.1289177851505,82.05524503322448,467.1050740320308,0.5620386200795798,40.79534354552485,Medium,75.69972396381465
77,Soybean,464.65680547378537,138.5129076301693,146.45774551468793,381.7432019910605,0.7487379676464809,7.672091245699509,Medium,63.43347516263472
78,Rice,202.3609098635783,169.0562646485994,66.96739488213066,382.9828692946739,1.2658818266696672,4.335218447462019,Low,138.28515223562232
79,Soybean,296.7023540731174,151.87073959996678,150.9639715977865,478.0748839249673,1.3742568271494582,19.772648235496337,Medium,118.1262821465004
80,Soybean,271.84991524047825,108.51581586040288,56.14564478129613,278.4072300801513,0.8135103402407325,85.86341296836571,High,87.03835687946464
81,Wheat,314.0605277557411,72.57746823766989,127.87246788209632,482.1443544024735,1.4326082837651146,51.96085197568351,High,62.02642115642984
82,Rice,323.83843186678314,114.67903143432284,74.87242924408608,428.0734111900562,0.737321988084099,45.29063669139436,High,69.68712318459113
83,Soybean,232.56588469989364,121.83829932032448,59.75725356161988,102.35094917549029,1.1973350914620149,81.63301350900748,Medium,123.72639451686844
84,Wheat,326.56102910864456,85.6018017291489,65.64145161516946,273.1292049348588,1.0468037606133165,22.88845158984082,High,78.00654621129289
85,Corn,447.1703645478794,74.8438892584431,57.83459907145826,354.3539277268219,1.3510509362816068,3.243885006450742,Low,63.6874029763295
86,Rice,398.7144046536436,132.79834516667148,112.1321237262533,408.34580545746496,0.6846285008740698,20.004133103691142,High,71.44672930007336
87,Soybean,146.8789775586662,59.24337304106597,59.59809778954596,463.3062569623404,1.4693647024045973,47.2264091041636,High,111.91626953857217
88,Soybean,422.8486329119151,107.29415260365434,145.34471680029785,218.7327278724577,0.9221272211630454,68.99978351850471,High,125.52968786877447
89,Wheat,432.84573062184165,180.24869867342275,122.83390069480625,109.76311005829132,0.7689272506676992,78.07464673256489,High,116.61810721952412
90,Wheat,294.4378424347881,150.27371491611376,117.8363618616568,191.9592290441048,1.1473983381351505,94.94263810541028,Low,136.27254072427277
91,Corn,271.26011352069344,58.15331933235503,86.93361737012324,304.5590513279835,0.5855177205460074,36.58447487038795,Medium,132.26937983176916
92,Rice,469.840506271625,188.0058648615138,116.62878218140564,484.97825397560985,1.2049349689199786,55.0512083538125,Low,104.43022730087868
93,Rice,370.0308210103967,187.5832541083084,84.0512773902835,160.25012621060827,1.016563397044569,52.47735566291895,Medium,93.47905146362868
94,Wheat,289.86411882856333,170.95091647044416,149.67770712490454,450.04331366741695,1.2643285900688883,18.38697862126778,Low,143.09026552940682
95,Corn,355.2962897170148,186.85146051590348,120.19379599698313,373.4585015114646,0.9923009863145936,91.7480069310797,Low,113.32436360033869
96,Rice,417.498877252715,57.15767886843985,99.85830094675916,464.9530827939278,1.288392194857702,86.41213815805858,Medium,106.11499808132776
97,Corn,265.0845169435876,78.52431094597358,85.57850436992864,223.7062713040051,1.3556640834899505,66.49492078627843,Low,139.8268562933753
98,Soybean,115.21307934897524,190.5376259363068,137.1869516321329,124.45178992873016,0.6600148594829921,8.609402280979017,High,59.51581285827105
99,Soybean,371.4573687482265,50.41112718019627,195.5562066997441,241.5614329971127,1.4402239157457108,48.7675596704992,Low,59.91182687519462
100,Corn,160.43287962317095,124.11797512424688,120.72679060091002,463.92656878085086,1.4250866631189367,10.416630732795728,High,55.59666034487122
101,Soybean,335.7590674862081,170.39427981684605,96.2537232413369,370.7036794313897,1.0615585982567133,71.13978614175761,Medium,58.08670831245461
102,Corn,265.6467078520564,105.70485775713504,140.67190177947705,136.9653030469299,0.6935105860348499,29.09718751024466,Low,103.51996164551504
103,Soybean,461.1863790504247,155.266264579783,187.89743693587025,190.36408648463956,1.4768232574188658,51.16310244382076,High,69.6953736477733
104,Wheat,140.79006177469782,152.8220852456845,184.97180900971915,491.648025069861,1.2423369113250604,66.82945744383562,Medium,69.51591364622516
105,Rice,187.03553016705823,135.93651630235,175.34915668975717,201.73618686435464,1.4915881926057628,99.48215563738223,Medium,95.09047120473956
106,Rice,404.9154319717659,50.83860776793414,162.15437136519,262.9884190828118,0.7858171831756265,31.949761055835825,Medium,89.38843590032869
107,Rice,211.40450695112625,189.7612647446693,152.8796487777159,385.7952035184876,0.6524760212899597,95.86137061624666,Medium,71.60001003232702
108,Corn,148.0951464953282,85.64160395712234,163.43382959937733,117.6243672658881,1.1974860341518312,46.97833082581475,Low,126.06783159204782
109,Wheat,427.062463035075,54.390653658221865,157.74373131515233,179.6494843179196,0.6391681226472757,99.41975733986548,High,103.00411369780277
110,Corn,100.86498221149446,147.0381634424212,146.50741141868593,116.6756968547252,1.1803851372528773,57.655330043079545,Medium,115.2697611050906
111,Corn,308.9163763947362,168.21833606264647,136.29618927979715,313.2248045905929,0.7535352038338957,27.626330536228537,High,62.53711509237845
112,Soybean,341.8003996974462,113.80383195380536,193.2376629765144,404.5831227855603,1.323928624030893,1.4399874798828982,Medium,100.75881598210422
113,Soybean,156.60475942041847,118.19917537683304,96.97939965445508,296.6822168643024,1.2937850785810006,49.67614431104943,Low,110.9232534245848
114,Soybean,159.46438492274066,196.92745672931255,83.54636378596427,169.40229864157325,1.043038325109742,60.95017841244174,Medium,124.34158878923364
115,Corn,441.46144254255495,60.49697039540519,112.68114490858832,462.0004010904364,0.9971164548990352,93.19369263932649,High,80.66720021070259
116,Rice,109.40243248003574,189.14979219327265,165.47690973487377,441.8289268919961,1.0120183130741462,10.539905313217645,Medium,58.4384819452532
117,Soybean,279.50193072176444,148.65896808177422,175.6616081965459,101.17940952749736,1.218078981806367,76.88690858224109,High,127.10758088971458
118,Soybean,472.7960211351545,186.4470338783378,59.17358437092156,349.14634400045054,0.6202828882342822,30.331626846132,High,97.77077090079128
119,Rice,210.6489392239087,152.84998615598394,70.70134353724427,253.4077882216843,1.175404477067889,26.850599610509217,High,81.89638657442046
120,Corn,390.4950982042325,146.0534428737319,99.30743714401429,440.8955731507706,1.4194972759578357,59.640241655331735,High,58.94441878677411
121,Rice,403.22227095419527,178.80390653197955,136.22529959029248,158.3018355380191,1.4457314871709266,42.541889151340726,Low,124.38361324787697
122,Soybean,344.98454605750953,181.28383392869145,92.2600176835037,346.850064305188,0.6171484179608759,30.442158959404946,Medium,119.6022897005835
123,Soybean,424.58089218960544,110.80459218068012,83.63911307451185,411.0553754693448,1.3395430440850156,44.928694353735246,Medium,121.63329732971934
124,Wheat,482.94818171655385,171.59371605788994,54.72527930205157,440.830988548859,0.8464052843144073,73.39816068556082,Low,137.41843940914436
125,Wheat,373.41069728077457,130.28855731522054,98.23133892839726,338.7337751564999,0.6248127182632497,49.63396314816676,Medium,101.54418249308094
126,Wheat,133.29228621773046,152.33629665872968,72.40300310142163,197.20980959636444,0.5167926173615911,19.307396315054127,High,124.78677467237893
127,Corn,441.59570068408,114.10958260471192,114.53615081801108,288.2632172003149,0.5145671135716696,10.691316871205805,Low,92.9408733201325
128,Corn,493.8240951669354,85.16710141151378,159.7309362970611,310.567816376725,0.9010472283324618,37.98748197613395,Medium,137.14791126299144
129,Soybean,374.751551973053,64.44601305842203,59.92466040749,404.479100036541,0.6443534820044471,51.99727734380053,Medium,142.937013161802
130,Rice,399.6387547279882,119.52782181491062,166.34934655531566,245.05271127941973,1.0668748120941856,93.10372877173882,Medium,144.41670219517712
131,Corn,420.9962959155844,164.49784105116584,148.93556055408442,254.30156343233335,1.1167613117048387,28.925118807781068,Low,128.2164264546743
132,Rice,341.4485865644946,170.8695043075977,61.76587691073152,421.021692172287,0.6433009897379626,93.33552772985428,Medium,133.63784667741896
133,Corn,221.3723946375037,187.60673695633932,104.74680541491412,263.88084689142,1.0575504509557074,95.48607097856232,High,63.302425195078925
134,Rice,474.0225208818047,78.99651515772179,52.59073175028652,480.6895575138481,1.370637641081295,48.97461976152408,Medium,107.41708144924552
135,Soybean,337.97848639752465,147.74715329015422,142.75092393924888,250.23939802200735,1.438609427586484,47.13027293227023,Low,73.84834257705333
136,Wheat,187.92172616548984,110.2465921794626,156.53036016843896,395.6835760343913,0.7239982216040658,74.54200863097594,Medium,58.81516163255323
137,Wheat,326.8546605973072,183.00446964781483,148.97160225593348,402.82383504704,1.1854025950190308,7.761623185514688,Low,146.4365090791336
138,Corn,394.827776070469,187.49088372928676,106.42621266141455,244.5589636539859,1.0662205611749402,62.68652804870448,High,101.15147059953676
139,Rice,458.8236058221162,89.19770521488414,143.89726484382334,343.837871778046,0.6583141243719729,14.557561554204412,Medium,51.853547874593154
140,Corn,286.01738585519377,115.19447377412196,108.77098005301752,422.8840750147893,1.3151321377217229,18.590201492185365,Medium,99.04207088752877
141,Wheat,233.0334879855838,199.2523938421475,195.54237239785368,492.4460140239461,1.2634274232130966,45.01784341809838,Medium,79.96792365694486
142,Rice,488.70116790709017,155.61848923543502,98.89426452505856,150.9448686391984,0.7461509208486488,75.10849941497628,Low,145.27711852251238
143,Rice,236.4357960983152,139.6547176559925,83.58081418726742,345.84733832723754,0.6405320081271957,7.824458368055954,Low,126.04711316924508
144,Rice,265.05619695600325,117.06939682368385,144.07888094984884,169.5167841544149,0.5093834427474091,99.91618897081328,Medium,117.96297993974594
145,Rice,126.61000172154546,139.5214863962364,103.64687388965638,201.3898452631609,0.5887200597428136,3.99231319536405,Medium,111.64082128320794
146,Wheat,326.67315729194274,72.50330039366497,163.68362818020557,152.9146624179593,1.3204235683103709,57.00805303710096,Low,68.38023190640038
147,Rice,487.7135510692965,115.223382820333,122.35194323808234,475.1401629823066,1.3773415372662092,88.92320729581459,Low,55.301123716681474
148,Soybean,303.45627724247856,160.1564727567832,91.462939862701,202.09129960101197,1.4918158758587592,31.665614890516768,High,52.8874935519861
149,Rice,177.7185749801448,129.98427766047772,118.29422432621756,127.06770301701448,0.6150005764422033,98.43163988587952,Low,58.2522583334484
150,Corn,298.8474065479673,75.71050836533631,89.45041804355174,325.66912890496513,1.2483468499819017,24.56309081646345,High,58.55506430824156
151,Corn,116.0435654298475,55.838704171232486,131.38075152461772,216.3427668395336,1.1722708578824756,40.676694314060526,Low,125.2553564616801
152,Corn,345.9037287795612,179.64288703437148,131.6667014625362,341.30866059147195,0.9062789476396842,1.379552544464746,Medium,84.28470798325523
153,Rice,299.0767497544963,155.00266772084132,51.71327727133856,452.8184376546049,0.992907541412642,73.2382414118779,High,54.62313684486616
154,Rice,408.0091016991977,147.81497293951753,189.37509797760293,472.9388133061585,1.2958861649777909,34.73522787182798,Low,76.35744081549277
155,Corn,472.3831524756287,154.6688121223766,114.91518150803718,149.7576799376273,1.395810413599842,93.70116997350792,Low,87.42748023828332
156,Wheat,400.8049472999455,64.238269645027,150.3817847741243,171.43762269813067,1.141021697973419,11.173243508304989,High,69.98881021741866
157,Soybean,246.282705777986,83.99837898343932,121.87101045368412,215.83781294396005,1.4624578745706955,10.827534783573768,Low,126.17194366635869
158,Soybean,381.92746627218304,77.26294175859567,127.52905079959106,140.03122873587785,1.4639444804446011,14.057700976749556,High,85.79106746099713
159,Soybean,104.38906802923889,63.94053722404141,64.62357247053622,400.6577521724402,1.371009682521249,87.46383595380222,Low,113.16565965343275
160,Soybean,403.52558349399874,181.2667386811653,152.427281803885,466.336277815597,0.504353328420017,83.50211651940242,Medium,149.93645558909662
161,Wheat,225.60103646224007,188.209455779028,77.14813105987892,417.414200768065,0.8871216712753733,32.78219700877706,Low,113.37446698071952
162,Soybean,359.6827774156498,185.0475004005978,177.53299117806313,489.6295551464369,1.1823569059352534,44.728434974976174,Low,106.50284976438884
163,Soybean,328.0091503600176,60.85838275799122,66.38965096994653,168.88381086156832,0.9560470947348796,55.29967388937976,High,98.46368825166462
164,Soybean,309.3921987116215,111.69644701993124,119.1564475065381,259.98525377055057,1.0076503214882686,73.87680743966709,Medium,65.21377733354214
165,Corn,302.1325012458614,128.8170143888787,59.725704669605896,144.5141708838899,0.943171465444442,35.48548278816054,Medium,143.98006998095707
166,Wheat,174.8024352837509,119.60333156133134,177.39905686141265,300.2223157714958,1.0840247504704097,11.472869858691448,Medium,112.81664847141852
167,Soybean,148.51050626101693,180.65274060478893,129.04103079592397,393.2528859210865,1.322581786931216,55.580326895928565,Medium,91.7281057916032
168,Rice,456.1716898036692,180.6121116984073,83.39989826085629,263.2951957554208,1.1865786994128873,3.5397786775129503,Medium,56.58096145689333
169,Soybean,168.67139009045084,122.45947163191894,103.80880905929038,399.33604293812886,1.0952665882553871,97.97305014138598,Low,54.65668166592813
170,Wheat,293.8961242428345,134.09418163647638,147.96623470977116,170.62874121063257,1.2035226625090665,58.29638329523373,Medium,134.71149460828246
171,Rice,485.8348542712657,89.59768709153471,183.3639678452432,420.85232344499184,1.4264810480813774,30.1449162903388,Medium,116.96957277404547
172,Rice,268.12130629351793,124.6198661402324,108.21476921537284,412.1815082468328,1.1808735846525442,3.4105487117837785,Low,118.2417505979891
173,Soybean,175.41266453278683,163.16768339388426,71.42500791432768,207.68565578466308,1.4019840954046434,86.39814920531768,Medium,62.99804754679249
174,Rice,413.8740667095759,130.33776529272183,121.92680566147716,160.41405833448613,0.7802726527373208,5.172865907651603,Low,125.053920204605
175,Soybean,234.33435241893997,195.0191307771003,82.62552925110927,211.73339466105,1.3973770546320852,93.156904303979,High,53.585934742341344
176,Wheat,330.09236062020983,53.93248347245866,161.5100737504369,330.38116743154933,0.8656948427998489,68.69929822628528,Low,85.45509441830924
177,Rice,219.6248754386349,193.53481862502463,89.95213322505079,298.2934870863447,0.6225713518274436,67.33255970656815,Medium,137.63082765353323
178,Corn,102.56268398463266,127.4778129520555,52.42528075857989,238.31228573208625,1.1709376386233683,20.30695946359755,Medium,105.27050231013123
179,Rice,331.7584350266305,101.98438470884776,51.84676739427173,130.10635398006428,1.4066287948403655,74.9673399287769,Low,130.6195485299055
180,Corn,486.3752460915186,61.04531729159102,83.70651806066454,175.6771497718641,1.0346262946113711,56.62678206731466,High,146.2433249392934
181,Soybean,465.0392336792607,77.98681199186069,91.71439686730244,365.216849485263,1.3751238555223528,29.843778687896627,High,65.19884076471507
182,Rice,384.8723152323456,102.48674204510476,56.36663615384331,331.0947033577377,0.5675054478083187,32.01184627402536,Low,133.9881893331816
183,Corn,441.7906287404953,97.96869939050438,164.8551911595324,306.54484474577174,1.4343999293634166,81.93644350914458,Low,136.57133305913982
184,Rice,228.56793461282095,138.18551923284792,124.94080340397636,360.7354753843536,1.239452891491213,79.52862309628286,Medium,149.20956670396723
185,Wheat,237.23404738331655,83.52284050890029,174.30814350627725,325.8872064763442,0.930097340420003,73.81132824994229,High,72.21308389018583
186,Wheat,296.28594109359403,143.56484092436057,69.83008025469329,258.98388178607763,0.5749632705413169,23.888403845703543,Low,116.86748359581452
187,Wheat,456.95602982406285,161.78471710411551,56.918256326945496,491.82443292286746,0.7603823482553278,75.20938644706432,Low,113.55526612311496
188,Corn,185.14043220519096,64.7861944613612,64.11083402843609,408.5136376331789,1.2363803537138405,12.499029384187976,Medium,108.504796595032
189,Soybean,368.8427471499028,138.35287062717157,51.238272159111865,499.1866108204364,0.5877728099433829,6.863364026020347,Low,84.14930980059285
190,Soybean,117.47791836708824,86.02707800398343,126.69335624432692,282.89964564306854,1.1203134632101523,88.04462834562796,Medium,133.57052637199416
191,Corn,167.58896904474287,87.54540901044321,183.5238142725468,331.917053846764,1.4936751729726825,11.589151474219928,High,129.56454752339792
192,Rice,195.6682174019005,122.9863047319422,62.08927392056452,235.0610488756029,1.4417192308680868,25.834217587738397,Medium,121.31899868094943
193,Wheat,316.70877712166106,108.85687989873438,135.35203824270783,390.40800284258745,0.9497460473138356,82.07262712228724,Medium,112.22224651666924
194,Wheat,146.2619340599148,190.2619426048821,134.73555437505587,139.7994857317714,1.454068173571367,3.6552330312435433,Low,62.87162234115937
195,Soybean,371.2479196871656,78.51882092245381,68.8851705013644,217.7827363107672,0.9348254413444912,89.82326534293922,Medium,60.94749809962522
196,Corn,383.9539593401579,65.85931704197921,82.29317098269418,278.0288926582603,0.8214107812628165,13.68157118144817,Low,55.66370207657532
197,Wheat,291.5037074599335,195.39033728372576,165.80434603951136,139.26966971187085,0.7488009534454413,20.743080076208564,Low,50.70852069075982
198,Corn,493.332851806341,191.2416680504329,165.89774605652292,194.53752995681805,0.9291188155412188,46.00751388837696,Low,128.0755626871158
199,Rice,138.04727282069385,50.32548590571376,161.04689533953183,232.3099394844837,0.7059087855098423,28.189871113918606,Low,136.5184303744099
200,Soybean,427.7006016995978,113.88770919105238,151.70779111042876,158.34410598650166,1.4758672447586836,90.5590288889866,Low,59.92871625672757
201,Wheat,259.9769352941103,56.039372426359,148.82234703221627,205.16537558986948,0.6279231539392959,81.50760161610994,High,106.61121633221266
202,Soybean,310.2982763612847,196.07580688107032,137.6236185636729,361.3420266046177,1.1039632863743676,75.753685431134,Low,71.65934093633885
203,Soybean,157.92712102449536,165.47551696755914,59.45574662915081,462.9840515856534,0.7649829459146894,17.665852538368163,High,105.11582366345787
204,Rice,352.822613846992,62.87407503560287,61.2594876466623,235.4079160291901,1.4870479573808346,91.37956003364572,High,104.66548986547434
205,Soybean,328.1181587319966,53.2730071119933,140.90853417969146,366.95787971149855,1.2344172536704805,14.308010748586742,High,86.11763281880731
206,Soybean,315.7852087628495,100.35027212824232,71.15240628328048,385.8205846353156,1.1461603848031614,7.943468202631799,Medium,117.82241250310068
207,Soybean,310.9493632629179,142.18434236205553,147.79477358875312,149.30835316384827,1.385925477451457,39.014360993397645,Low,129.75774606151174
208,Rice,238.18217084888195,103.17119145479708,135.56902854617994,346.77687688368445,0.8875128570884695,12.625730592022164,Medium,87.73818183700786
